ID,Genero,Años,Estado_civil,Trabajo,Sector,Telefono,Anos_usando_internet_banking,Anos_usando_banca_movil,Banca_movil_userfriendly,Frecuencia_internet_banking_mes,Frecuencia_banca_movil_mes,Frecuencia_pagamentos_tarjeta_mes,Frecuencia_tarjeta_virtual_mes,Frecuencia_saldo_cuenta_mes,TARGET
162,F,35.0,Soltero,,Sector privado,Samsung 7+ Edge,5.0,6.0,No,0.0,1.0,15.0,15.0,1.0,Perfil_4
20,M,30.0,,Ingenieria en computacion,Desempleados,Samsung,10.0,6.0,Si,30.0,50.0,15.0,0.0,4.0,Perfil_1
24,M,40.0,Casado,Ingeniero,Sector privado,ASUS,5.0,3.0,Si,31.0,1.0,1.0,15.0,15.0,Perfil_3
178,F,30.0,Casado,Ingenieria en computacion,Institucion publica,Samsung S6,5.0,6.0,No,0.0,7.0,1.0,0.0,31.0,Perfil_1
123,M,45.0,Soltero,Analista de informacion,Sector privado,Samsung Note 4,0.0,3.0,No,30.0,50.0,1.0,0.0,0.0,Perfil_2
28,F,40.0,Soltero,Servidor publico,Selfemployed ,Iphone 6S+,5.0,3.0,Si,31.0,31.0,0.0,0.0,7.0,Perfil_2
207,M,40.0,Casado,Profesor,Sector privado,LG G3,10.0,3.0,No,0.0,1.0,30.0,0.0,0.0,Perfil_4
199,F,24.0,Casado,Ingeniero,Desempleados,,10.0,,Si,1.0,4.0,1.0,0.0,4.0,Perfil_5
71,F,35.0,Casado,ArtesaNo,Sector privado,Iphone 6+,5.0,6.0,Si,50.0,0.0,15.0,15.0,0.0,Perfil_2
212,M,50.0,Casado,ArtesaNo,Sector privado,,,,No,31.0,30.0,0.0,15.0,15.0,Perfil_5
224,F,24.0,Soltero,Ingeniero de informacion,Institucion publica,Samsung,5.0,3.0,Si,0.0,50.0,15.0,0.0,0.0,Perfil_3
92,M,45.0,Soltero,Servidor publico,Sector privado,Samsung,5.0,4.0,Si,7.0,30.0,1.0,0.0,15.0,Perfil_3
107,M,40.0,Soltero,Profesor,Institucion publica,Samsung Note 5,5.0,3.0,Si,7.0,1.0,1.0,0.0,,Perfil_5
221,F,35.0,Casado,Desempleados,Sector privado,Samsung,5.0,,Si,7.0,31.0,31.0,0.0,4.0,Perfil_5
14,F,50.0,Casado,Desempleados,Sector privado,Iphone  6,10.0,,No,31.0,50.0,1.0,0.0,4.0,Perfil_5
107,M,35.0,Soltero,Servidor publico,Desempleados,Samsung,5.0,3.0,Si,,31.0,0.0,0.0,31.0,Perfil_5
121,M,50.0,Soltero,Servidor publico,Institucion publica,Iphone 6,0.0,,Si,30.0,0.0,0.0,0.0,0.0,Perfil_5
136,M,50.0,Casado,AlumNo,Sector privado,Samsung S7,10.0,6.0,No,,7.0,,0.0,30.0,Perfil_4
122,M,50.0,Soltero,Ingeniero de informacion,Institucion publica,LG,5.0,6.0,Si,,7.0,15.0,15.0,30.0,Perfil_5
19,F,45.0,Soltero,Servidor publico,Institucion publica,Samsung j,10.0,4.0,No,0.0,4.0,1.0,0.0,1.0,Perfil_4
156,F,24.0,Casado,Desempleados,Sector privado,Iphone ,0.0,3.0,Si,31.0,50.0,0.0,0.0,15.0,Perfil_2
86,M,30.0,Casado,Ingeniero,Sector privado,Iphone ,5.0,6.0,Si,7.0,0.0,31.0,0.0,4.0,Perfil_3
182,F,24.0,Casado,Ingenieria en computacion,Institucion publica,Iphone,0.0,3.0,Si,50.0,7.0,0.0,0.0,0.0,Perfil_3
119,F,24.0,Casado,Desempleados,Sector privado,Iphone ,5.0,3.0,Si,31.0,7.0,0.0,1.0,1.0,Perfil_4
47,F,45.0,Casado,Desempleados,Institucion publica,Iphone 6,5.0,3.0,Si,50.0,7.0,0.0,0.0,4.0,Perfil_3
212,M,50.0,Soltero,Servidor publico,Sector privado,,5.0,0.0,Si,30.0,1.0,1.0,0.0,7.0,Perfil_4
26,F,35.0,Casado,Desempleados,Desempleados,Iphone  5S,5.0,3.0,No,7.0,4.0,1.0,0.0,0.0,Perfil_4
17,F,35.0,Casado,Desempleados,Selfemployed ,Iphone,0.0,6.0,Si,,7.0,15.0,0.0,15.0,Perfil_1
137,F,24.0,Casado,Profesor,Sector privado,Samsung,0.0,3.0,Si,1.0,7.0,15.0,15.0,15.0,Perfil_3
230,M,24.0,Soltero,Ingeniero de informacion,Sector privado,,5.0,6.0,Si,30.0,7.0,31.0,0.0,7.0,Perfil_2
167,,40.0,Casado,Ingeniero,Selfemployed ,L G,5.0,6.0,Si,1.0,4.0,15.0,0.0,1.0,Perfil_4
201,F,45.0,Soltero,Ingeniero,Sector privado,Iphone 6,5.0,0.0,Si,1.0,50.0,1.0,0.0,1.0,Perfil_3
142,M,45.0,Soltero,Ingeniero de maquinaria,Institucion publica,Samsung,5.0,5.0,Si,31.0,50.0,15.0,0.0,0.0,Perfil_1
242,M,30.0,Soltero,,Sector privado,Asus ZenFone Selfie,10.0,4.0,Si,4.0,50.0,15.0,1.0,7.0,Perfil_2
37,M,30.0,Casado,Servidor publico,Sector privado,SONY,5.0,4.0,No,0.0,0.0,31.0,15.0,0.0,Perfil_1
68,M,24.0,Soltero,Profesor,Sector privado,Samsung,5.0,0.0,No,30.0,1.0,1.0,0.0,7.0,Perfil_4
198,F,35.0,,Servidor publico,Sector privado,Samsung S7+,5.0,6.0,Si,30.0,0.0,0.0,0.0,7.0,Perfil_4
12,F,35.0,Casado,Ingeniero,Sector privado,Samsung,5.0,4.0,No,,1.0,1.0,0.0,1.0,Perfil_5
221,F,35.0,Soltero,Ingeniero de informacion,Sector privado,Samsung Note 4,10.0,3.0,Si,30.0,31.0,15.0,1.0,0.0,Perfil_2
65,M,24.0,Casado,Ingeniero de informacion,Sector privado,LG,15.0,3.0,No,,7.0,15.0,0.0,0.0,Perfil_5
92,F,50.0,Casado,Ingeniero biomedico,Desempleados,Samsung Note 4,10.0,,Si,,30.0,0.0,0.0,15.0,Perfil_5
30,M,30.0,Casado,,Sector privado,Smartphone,0.0,3.0,Si,30.0,,1.0,15.0,7.0,Perfil_5
12,M,35.0,Casado,Profesor,Sector privado,LG,0.0,6.0,No,,4.0,15.0,1.0,0.0,Perfil_5
229,M,24.0,Casado,Desempleados,,Genaral Mobile,10.0,0.0,No,31.0,,1.0,0.0,,Perfil_5
136,M,40.0,Casado,,Sector privado,Iphone ,10.0,3.0,Si,31.0,7.0,1.0,1.0,1.0,Perfil_3
132,F,24.0,Soltero,Desempleados,Desempleados,Samsung,5.0,3.0,Si,31.0,1.0,0.0,0.0,7.0,Perfil_4
86,M,30.0,Soltero,AlumNo,Sector privado,Samsung,5.0,3.0,No,1.0,30.0,1.0,0.0,0.0,Perfil_4
74,M,35.0,Casado,AlumNo,Sector privado,SONY XPER?A 75,5.0,3.0,Si,50.0,7.0,1.0,15.0,0.0,Perfil_2
223,F,30.0,Soltero,,Institucion publica,Samsung,10.0,6.0,Si,,31.0,1.0,,7.0,Perfil_5
206,M,45.0,Soltero,Ingeniero biomedico,Sector privado,Iphone,5.0,0.0,No,4.0,31.0,0.0,0.0,1.0,Perfil_4
43,M,30.0,Soltero,Ingenieria en computacion,Sector privado,SONY,5.0,3.0,No,4.0,0.0,1.0,0.0,15.0,Perfil_4
240,M,30.0,Soltero,Servidor publico,Sector privado,Iphone  6,15.0,3.0,Si,1.0,31.0,0.0,15.0,30.0,Perfil_2
90,M,35.0,Soltero,Retirado,Sector privado,Iphone  6,5.0,4.0,Si,0.0,0.0,0.0,0.0,7.0,Perfil_4
16,F,30.0,Soltero,Ingeniero de software,Institucion publica,Iphone 6S,5.0,3.0,Si,4.0,1.0,1.0,0.0,0.0,Perfil_4
195,F,35.0,Soltero,Ingenieria en computacion,Sector privado,Smartphone,10.0,6.0,No,31.0,1.0,31.0,31.0,1.0,Perfil_1
199,M,50.0,Casado,AlumNo,Sector privado,LeNovo A7000,5.0,3.0,No,4.0,1.0,1.0,31.0,0.0,Perfil_2
119,F,30.0,Casado,,Institucion publica,Samsung S7+,6.0,3.0,Si,,7.0,15.0,0.0,31.0,Perfil_5
112,F,35.0,Casado,Servidor publico,Institucion publica,Casper,10.0,6.0,Si,1.0,1.0,1.0,15.0,0.0,Perfil_4
67,M,45.0,Soltero,Servidor publico,Sector privado,Samsung,5.0,3.0,No,1.0,0.0,1.0,0.0,15.0,Perfil_4
54,F,30.0,Soltero,Desempleados,Institucion publica,Nokia E5,5.0,6.0,No,1.0,30.0,1.0,15.0,7.0,Perfil_3
151,M,45.0,Soltero,Ingenieria en computacion,Institucion publica,Iphone 5,5.0,0.0,No,31.0,31.0,1.0,30.0,0.0,Perfil_2
118,M,30.0,Casado,Cajero,Institucion publica,Iphone 6s,5.0,4.0,Si,7.0,30.0,0.0,0.0,4.0,Perfil_4
157,F,35.0,Soltero,Trabajador,Sector privado,Samsung,5.0,3.0,Si,4.0,30.0,7.0,0.0,7.0,Perfil_3
203,M,45.0,Soltero,,Sector privado,Iphone 4S,10.0,3.0,Si,50.0,31.0,1.0,0.0,15.0,Perfil_1
85,F,30.0,Soltero,Cajero,Institucion publica,Samsung S6,5.0,,Si,0.0,7.0,0.0,31.0,31.0,Perfil_5
95,M,50.0,Soltero,Ingenieria en computacion,Sector privado,Samsung,5.0,5.0,No,7.0,7.0,15.0,0.0,31.0,Perfil_3
130,F,30.0,Casado,Profesor,Institucion publica,LeNovo S1 Lite,5.0,0.0,No,1.0,31.0,31.0,0.0,4.0,Perfil_3
62,M,30.0,Soltero,Ingeniero electronico,Sector privado,HTC,10.0,7.0,Si,1.0,31.0,31.0,0.0,30.0,Perfil_1
58,M,40.0,Casado,Servidor publico,Desempleados,Iphone ,5.0,3.0,Si,0.0,4.0,31.0,0.0,0.0,Perfil_4
51,M,30.0,Soltero,Servidor publico,Sector privado,Samsung S7+,5.0,3.0,Si,1.0,31.0,1.0,0.0,4.0,Perfil_4
67,M,30.0,Casado,Director,Sector privado,SONY,0.0,4.0,Si,7.0,1.0,0.0,15.0,0.0,Perfil_4
94,,50.0,Casado,Servidor publico,Institucion publica,Iphone ,5.0,6.0,No,4.0,0.0,1.0,0.0,0.0,Perfil_4
82,M,35.0,Casado,Matematico,Sector privado,Samsung,,3.0,Si,31.0,1.0,31.0,0.0,1.0,Perfil_5
191,F,24.0,Soltero,,Institucion publica,Samsung Note 4,5.0,3.0,No,1.0,7.0,0.0,0.0,0.0,Perfil_4
164,F,50.0,Soltero,Servidor publico,Institucion publica,LG G3,10.0,4.0,Si,0.0,7.0,1.0,0.0,0.0,Perfil_4
230,M,35.0,Casado,Profesor,Institucion publica,LG,0.0,7.0,Si,31.0,,0.0,0.0,0.0,Perfil_5
172,F,45.0,Casado,Servidor publico,Desempleados,Nokia,5.0,3.0,No,1.0,31.0,1.0,0.0,35.0,Perfil_2
102,M,30.0,Casado,Director,Institucion publica,Samsung,5.0,3.0,Si,31.0,0.0,1.0,15.0,30.0,Perfil_2
32,F,30.0,Soltero,Ingeniero,Sector privado,Iphone,10.0,3.0,Si,7.0,7.0,,0.0,15.0,Perfil_5
203,M,24.0,Casado,Profesor,Institucion publica,Iphone ,10.0,3.0,No,0.0,1.0,1.0,0.0,1.0,Perfil_4
29,M,35.0,Casado,,Sector privado,Iphone,0.0,3.0,Si,31.0,,0.0,0.0,30.0,Perfil_5
222,M,24.0,Soltero,Ingenieria en computacion,Sector privado,LG G2,5.0,4.0,Si,31.0,50.0,0.0,0.0,1.0,Perfil_2
238,M,40.0,,,Sector privado,General Mobile,10.0,3.0,Si,7.0,31.0,1.0,15.0,0.0,Perfil_3
37,M,35.0,Soltero,Director,Selfemployed ,Iphone,5.0,0.0,Si,7.0,31.0,1.0,0.0,4.0,Perfil_4
163,M,30.0,Soltero,Ingeniero,Sector privado,L G,10.0,6.0,Si,1.0,7.0,1.0,15.0,31.0,Perfil_3
152,,40.0,Soltero,Psicologo,Desempleados,Samsung,0.0,3.0,No,0.0,50.0,1.0,0.0,4.0,Perfil_3
101,F,50.0,Casado,,Selfemployed ,Iphone,5.0,3.0,No,31.0,31.0,1.0,0.0,0.0,Perfil_3
216,M,24.0,Soltero,Profesor,Desempleados,LG G2,10.0,,No,30.0,30.0,31.0,0.0,1.0,Perfil_5
79,F,30.0,Casado,Enfermera,Institucion publica,Samsung S3,5.0,3.0,Si,50.0,0.0,31.0,15.0,31.0,Perfil_0
84,F,30.0,Soltero,,Institucion publica,Iphone 6,10.0,3.0,Si,,31.0,1.0,0.0,0.0,Perfil_5
23,M,30.0,Soltero,Analista de informacion,Institucion publica,Samsung,10.0,6.0,Si,7.0,7.0,1.0,0.0,31.0,Perfil_3
219,F,30.0,Soltero,Retirado,Sector privado,Galaxy S4,5.0,6.0,No,7.0,31.0,31.0,0.0,0.0,Perfil_2
90,F,45.0,Casado,Ingeniero,Sector privado,Iphone,10.0,3.0,Si,0.0,0.0,0.0,0.0,1.0,Perfil_4
17,F,24.0,Casado,Profesor,Sector privado,Samsung,0.0,3.0,Si,31.0,31.0,1.0,0.0,7.0,Perfil_3
8,M,40.0,Soltero,,Institucion publica,Iphone 6S,5.0,3.0,Si,31.0,7.0,1.0,15.0,35.0,Perfil_2
127,M,30.0,Casado,,Selfemployed ,Iphone 4S,5.0,4.0,No,30.0,7.0,1.0,0.0,4.0,Perfil_3
155,F,30.0,Soltero,Servidor publico,Sector privado,Samsung j,0.0,,Si,7.0,7.0,0.0,0.0,0.0,Perfil_5
62,M,24.0,Casado,,Institucion publica,Iphone,5.0,0.0,Si,0.0,50.0,15.0,1.0,0.0,Perfil_3
95,M,30.0,Soltero,Profesor,Institucion publica,Iphone 5S,10.0,3.0,No,0.0,31.0,15.0,0.0,0.0,Perfil_3
128,F,24.0,Casado,,Sector privado,Iphone ,10.0,3.0,No,7.0,0.0,1.0,0.0,31.0,Perfil_3
234,M,45.0,Casado,entrenador,Institucion publica,General Mobile,5.0,3.0,Si,50.0,31.0,15.0,0.0,7.0,Perfil_1
90,M,24.0,Soltero,Ingeniero de software,Institucion publica,,10.0,6.0,Si,7.0,0.0,1.0,0.0,1.0,Perfil_4
78,M,40.0,Casado,Profesor,Desempleados,Smartphone,5.0,,Si,7.0,31.0,0.0,0.0,0.0,Perfil_5
36,M,35.0,Casado,Ingeniero de software,Sector privado,Iphone 5S,5.0,3.0,Si,31.0,30.0,0.0,0.0,0.0,Perfil_3
72,M,40.0,Soltero,Desempleados,Desempleados,VODEFONE SMART 6,10.0,6.0,Si,30.0,50.0,31.0,0.0,1.0,Perfil_1
88,M,40.0,Soltero,,Desempleados,Iphone 5S,10.0,3.0,Si,31.0,31.0,0.0,0.0,15.0,Perfil_2
83,M,40.0,Soltero,,Sector privado,LG G4,10.0,6.0,No,7.0,4.0,1.0,31.0,31.0,Perfil_2
139,,45.0,Casado,Servidor publico,Institucion publica,Iphone 5S,10.0,3.0,Si,4.0,1.0,1.0,1.0,31.0,Perfil_3
145,F,45.0,Casado,Ingeniero de informacion,Sector privado,Iphone 5S,10.0,7.0,Si,30.0,0.0,0.0,15.0,15.0,Perfil_2
138,M,45.0,Casado,Ingeniero biomedico,Selfemployed ,Samsung,5.0,6.0,Si,31.0,31.0,0.0,0.0,7.0,Perfil_2
7,M,30.0,Soltero,Ingeniero,Institucion publica,Iphone,5.0,6.0,Si,50.0,1.0,0.0,15.0,1.0,Perfil_2
200,,24.0,Casado,Ingenieria en computacion,Institucion publica,Samsung,10.0,6.0,Si,,50.0,1.0,0.0,15.0,Perfil_5
80,M,40.0,Soltero,Ingeniero de software,Desempleados,Smartphone,10.0,3.0,No,1.0,50.0,1.0,0.0,15.0,Perfil_2
51,M,35.0,Casado,Ingenieria en computacion,Institucion publica,Iphone,0.0,4.0,Si,4.0,31.0,,15.0,31.0,Perfil_5
58,M,40.0,Casado,Desempleados,Institucion publica,Samsung,10.0,3.0,Si,1.0,30.0,0.0,0.0,1.0,Perfil_4
246,M,24.0,Casado,Servidor publico,Institucion publica,,0.0,4.0,Si,7.0,0.0,0.0,0.0,15.0,Perfil_4
198,M,45.0,Soltero,Profesor,Institucion publica,LG,10.0,3.0,Si,1.0,31.0,,15.0,31.0,Perfil_5
242,M,24.0,Casado,Ingeniero biomedico,Institucion publica,LG G3,5.0,3.0,No,1.0,50.0,1.0,0.0,31.0,Perfil_2
112,,30.0,Soltero,Profesor,Sector privado,Samsung,0.0,6.0,Si,,50.0,0.0,0.0,0.0,Perfil_5
32,,30.0,Soltero,Ingeniero de informacion,Sector privado,LG,5.0,3.0,Si,,,1.0,0.0,15.0,Perfil_5
2,F,35.0,Casado,Servidor publico,Sector privado,,5.0,6.0,No,50.0,50.0,0.0,0.0,7.0,Perfil_1
152,M,35.0,Soltero,Ingeniero biomedico,Desempleados,Samsung A5,10.0,3.0,Si,7.0,7.0,15.0,0.0,,Perfil_5
108,M,24.0,Soltero,Ingenieria en computacion,Sector privado,LeNovo S1 Lite,5.0,3.0,Si,0.0,4.0,1.0,0.0,7.0,Perfil_4
135,F,40.0,Soltero,Servidor publico,Sector privado,Iphone,5.0,3.0,Si,31.0,50.0,31.0,0.0,15.0,Perfil_0
183,F,35.0,,,Sector privado,Iphone ,5.0,3.0,Si,,31.0,1.0,15.0,31.0,Perfil_5
146,M,30.0,Soltero,Desempleados,Sector privado,General Mobile,0.0,3.0,No,7.0,30.0,1.0,0.0,31.0,Perfil_3
149,F,30.0,Soltero,Ingeniero,Sector privado,Iphone 6,0.0,3.0,No,30.0,50.0,15.0,0.0,4.0,Perfil_1
48,F,24.0,Soltero,Servidor publico,Sector privado,Iphone ,5.0,6.0,Si,,0.0,1.0,0.0,31.0,Perfil_5
238,M,35.0,Casado,Profesor,Sector privado,,,0.0,Si,0.0,7.0,0.0,0.0,0.0,Perfil_5
249,M,30.0,Casado,ArtesaNo,Sector privado,,,6.0,Si,0.0,50.0,0.0,0.0,15.0,Perfil_2
36,M,30.0,Casado,Profesor,Institucion publica,Samsung S7,0.0,6.0,Si,31.0,31.0,31.0,0.0,31.0,Perfil_1
132,F,40.0,Casado,Analista de informacion,Sector privado,Iphone 5S,,7.0,Si,30.0,4.0,1.0,0.0,0.0,Perfil_5
174,F,24.0,Casado,,Sector privado,Samsung S7+,5.0,4.0,Si,1.0,30.0,1.0,0.0,30.0,Perfil_3
214,M,35.0,Soltero,Ingenieria en computacion,Sector privado,Reeder,5.0,0.0,No,,4.0,15.0,0.0,31.0,Perfil_5
75,F,45.0,Soltero,Ingeniero,Desempleados,LeNovo S1 Lite,5.0,3.0,Si,1.0,50.0,,15.0,4.0,Perfil_5
9,M,50.0,Casado,Profesor,Institucion publica,,10.0,3.0,Si,1.0,7.0,15.0,0.0,0.0,Perfil_4
48,F,40.0,Soltero,Desempleados,Sector privado,General mobile,5.0,3.0,Si,,31.0,0.0,0.0,7.0,Perfil_5
25,M,40.0,Soltero,Ingeniero de software,Sector privado,General mobile,5.0,7.0,Si,31.0,30.0,1.0,0.0,0.0,Perfil_3
154,F,35.0,Casado,Servidor publico,Institucion publica,Iphone 6,5.0,3.0,No,50.0,31.0,0.0,0.0,15.0,Perfil_1
41,F,30.0,Casado,Ingeniero,Sector privado,Samsung S6 EDGE,5.0,3.0,Si,31.0,0.0,0.0,15.0,0.0,Perfil_3
81,F,35.0,Casado,Ingeniero,Institucion publica,LeNovo S1 Lite,5.0,4.0,Si,0.0,,1.0,0.0,4.0,Perfil_5
250,F,30.0,Casado,AlumNo,Institucion publica,LG,0.0,3.0,Si,30.0,7.0,1.0,0.0,1.0,Perfil_4
44,M,30.0,Casado,Servidor publico,Sector privado,Samsung,5.0,3.0,No,0.0,50.0,1.0,0.0,4.0,Perfil_3
250,F,35.0,Soltero,Servidor publico,Institucion publica,Iphone ,10.0,3.0,Si,0.0,7.0,31.0,0.0,4.0,Perfil_3
53,M,24.0,Casado,,Institucion publica,LeNovo S1 Lite,5.0,0.0,Si,1.0,7.0,0.0,1.0,1.0,Perfil_4
43,M,30.0,Soltero,Ingenieria en computacion,Institucion publica,LG V10,10.0,6.0,Si,1.0,50.0,1.0,0.0,1.0,Perfil_3
243,M,40.0,Soltero,Servidor publico,Institucion publica,Iphone 6,0.0,3.0,Si,31.0,4.0,1.0,1.0,31.0,Perfil_3
247,M,35.0,Casado,Interprete,Institucion publica,Samsung,5.0,4.0,Si,50.0,4.0,1.0,15.0,1.0,Perfil_2
69,M,30.0,Casado,,Sector privado,LeNovo A7010,10.0,6.0,Si,31.0,30.0,1.0,0.0,1.0,Perfil_2
151,F,35.0,Soltero,Ingenieria en computacion,Institucion publica,Samsung,5.0,3.0,No,4.0,50.0,15.0,0.0,30.0,Perfil_1
194,F,35.0,Soltero,Profesor,Desempleados,Iphone 7,10.0,6.0,Si,7.0,0.0,1.0,0.0,15.0,Perfil_4
99,F,24.0,Casado,adquisitivo,Sector privado,Iphone 6,5.0,0.0,No,4.0,0.0,0.0,15.0,30.0,Perfil_3
11,F,50.0,Soltero,AlumNo,Sector privado,VODEFONE SMART 6,10.0,7.0,No,1.0,0.0,0.0,0.0,0.0,Perfil_4
166,F,30.0,Soltero,,Sector privado,Samsung S6 EDGE,5.0,0.0,Si,30.0,4.0,0.0,1.0,31.0,Perfil_3
122,F,30.0,Casado,Profesor,Sector privado,Iphone 6+,10.0,3.0,No,7.0,7.0,1.0,1.0,0.0,Perfil_4
195,M,24.0,Casado,,Sector privado,Samsung Note 3,0.0,3.0,No,1.0,50.0,15.0,0.0,15.0,Perfil_2
232,M,45.0,,Servidor publico,Institucion publica,LG,5.0,3.0,Si,50.0,7.0,31.0,0.0,,Perfil_5
215,M,30.0,Soltero,Profesor,Institucion publica,Iphone,10.0,4.0,Si,7.0,1.0,31.0,0.0,15.0,Perfil_3
56,F,35.0,Soltero,Ingeniero de software,Institucion publica,Samsung S3,0.0,3.0,Si,30.0,1.0,15.0,0.0,31.0,Perfil_3
48,M,30.0,Casado,AlumNo,Institucion publica,Iphone ,5.0,3.0,Si,7.0,7.0,1.0,15.0,15.0,Perfil_3
136,F,50.0,Soltero,Profesor,Sector privado,Sony,15.0,3.0,No,0.0,31.0,1.0,0.0,31.0,Perfil_2
46,F,35.0,Soltero,Ingeniero de software,Sector privado,LeNovo S1 Lite,5.0,0.0,No,50.0,30.0,0.0,1.0,0.0,Perfil_2
13,F,40.0,Soltero,Ingeniero de software,Desempleados,LG G3,5.0,6.0,No,7.0,,1.0,0.0,7.0,Perfil_5
71,F,45.0,Casado,Ingeniero de maquinaria,Sector privado,Samsung Note 4,10.0,4.0,Si,0.0,50.0,1.0,0.0,15.0,Perfil_2
210,M,24.0,Soltero,Servidor publico,Sector privado,Iphone 6,,6.0,Si,50.0,31.0,0.0,0.0,7.0,Perfil_5
236,F,24.0,Casado,Servidor publico,Institucion publica,Iphone,,7.0,Si,1.0,,1.0,0.0,1.0,Perfil_5
53,F,30.0,Casado,,Sector privado,Samsung,0.0,6.0,Si,30.0,4.0,1.0,0.0,31.0,Perfil_3
60,F,35.0,Soltero,Servidor publico,Sector privado,Samsung  S3,10.0,6.0,Si,7.0,1.0,1.0,0.0,7.0,Perfil_4
188,M,35.0,Casado,Servidor publico,Sector privado,Iphone 5,5.0,6.0,No,,31.0,31.0,0.0,15.0,Perfil_5
43,M,50.0,Soltero,Profesor,,General Mobile,5.0,3.0,Si,50.0,31.0,15.0,0.0,0.0,Perfil_1
110,M,40.0,Casado,Ingenieria en computacion,Sector privado,Samsung,10.0,,Si,7.0,31.0,1.0,0.0,15.0,Perfil_5
2,F,30.0,Casado,Desempleados,Institucion publica,LG V10,15.0,3.0,No,4.0,,1.0,15.0,0.0,Perfil_5
68,M,30.0,Soltero,entrenador,Institucion publica,Samsung,5.0,3.0,No,,0.0,15.0,0.0,31.0,Perfil_5
39,M,35.0,Soltero,Servidor publico,Sector privado,Casper,5.0,0.0,Si,0.0,0.0,0.0,0.0,15.0,Perfil_4
28,M,50.0,Casado,AlumNo,Sector privado,L G,5.0,0.0,Si,1.0,50.0,0.0,1.0,31.0,Perfil_2
41,M,30.0,Casado,Analista de informacion,Institucion publica,Smartphone,6.0,6.0,No,1.0,0.0,31.0,0.0,0.0,Perfil_4
104,M,45.0,Casado,Desempleados,,,10.0,3.0,Si,4.0,50.0,1.0,0.0,1.0,Perfil_5
200,F,40.0,Soltero,Ingeniero de informacion,Desempleados,Casper,6.0,3.0,No,,1.0,15.0,0.0,1.0,Perfil_5
248,M,50.0,Soltero,Servidor publico,Institucion publica,,5.0,3.0,Si,,7.0,15.0,0.0,0.0,Perfil_5
144,M,30.0,Soltero,Profesor,Sector privado,Samsung Note 3,5.0,6.0,Si,0.0,30.0,1.0,0.0,0.0,Perfil_4
173,M,40.0,Casado,,Institucion publica,Iphone S5,0.0,4.0,Si,7.0,31.0,1.0,1.0,31.0,Perfil_3
120,F,30.0,Casado,Desempleados,Institucion publica,Samsung,5.0,3.0,No,4.0,30.0,1.0,0.0,4.0,Perfil_4
78,,24.0,Casado,Ingenieria en computacion,Sector privado,Iphone,5.0,3.0,Si,1.0,1.0,0.0,15.0,1.0,Perfil_4
148,M,50.0,Casado,Ingenieria en computacion,Sector privado,Android,5.0,3.0,Si,31.0,7.0,1.0,0.0,15.0,Perfil_3
118,,45.0,Soltero,Ingeniero de informacion,Institucion publica,Iphone 6,5.0,6.0,No,30.0,31.0,0.0,0.0,15.0,Perfil_2
9,M,50.0,Casado,Desempleados,Institucion publica,Iphone ,15.0,4.0,No,0.0,0.0,1.0,15.0,1.0,Perfil_4
157,F,50.0,Casado,Ingeniero de informacion,Institucion publica,Iphone ,5.0,6.0,No,7.0,50.0,15.0,0.0,0.0,Perfil_2
59,M,35.0,Soltero,Ingeniero de software,Sector privado,Iphone,10.0,6.0,No,0.0,4.0,0.0,0.0,31.0,Perfil_3
8,M,30.0,Soltero,Ingeniero,Institucion publica,Samsung j5,5.0,3.0,Si,30.0,4.0,31.0,0.0,15.0,Perfil_2
201,F,50.0,Casado,adquisitivo,Sector privado,General Mobile,5.0,7.0,Si,4.0,1.0,31.0,0.0,15.0,Perfil_3
98,M,40.0,Soltero,Ingeniero biomedico,Institucion publica,Samsung S3,5.0,4.0,Si,0.0,31.0,1.0,31.0,0.0,Perfil_3
159,M,30.0,Soltero,AlumNo,Institucion publica,Iphone  5S,0.0,6.0,Si,31.0,0.0,0.0,0.0,0.0,Perfil_4
74,F,45.0,Casado,Profesor,Institucion publica,Xperia,5.0,6.0,Si,1.0,50.0,31.0,0.0,0.0,Perfil_2
153,F,35.0,Casado,Desempleados,Sector privado,Iphone 4S,10.0,0.0,Si,30.0,50.0,1.0,0.0,7.0,Perfil_2
111,F,30.0,Soltero,adquisitivo,Sector privado,0,5.0,3.0,No,31.0,1.0,1.0,0.0,7.0,Perfil_4
236,M,35.0,Casado,Ingeniero,Sector privado,HTC DES?RE,5.0,6.0,Si,7.0,4.0,1.0,0.0,0.0,Perfil_4
182,M,24.0,Soltero,Servidor publico,Sector privado,Samsung,10.0,0.0,Si,50.0,1.0,1.0,0.0,15.0,Perfil_5
184,M,35.0,Soltero,AlumNo,Sector privado,Iphone ,5.0,3.0,Si,1.0,31.0,1.0,0.0,1.0,Perfil_4
70,F,30.0,Soltero,Ingenieria en computacion,Sector privado,Samsung,10.0,3.0,Si,31.0,0.0,0.0,0.0,0.0,Perfil_4
93,F,24.0,Casado,Ingenieria en computacion,Institucion publica,Samsung S7,0.0,0.0,Si,1.0,50.0,0.0,0.0,0.0,Perfil_3
234,F,24.0,Casado,Ingeniero,Sector privado,Smartphone,10.0,0.0,Si,4.0,31.0,1.0,0.0,15.0,Perfil_3
99,,24.0,Soltero,Ingeniero de software,Sector privado,Asus,5.0,3.0,Si,0.0,1.0,1.0,0.0,7.0,Perfil_4
92,M,30.0,Soltero,AlumNo,Sector privado,Samsung S3,5.0,,Si,7.0,1.0,1.0,0.0,15.0,Perfil_1
